timestamp[ms],x_accel_raw,y_accel_raw,z_accel_raw,x_gyro_raw,y_gyro_raw,z_gyro_raw,pressure[Pa],state,liftoff_detect,top_detect,burnout_detect,latitude[°],longitude[°]
979434,1,-13,-18,1898,1380,2468,95240.546875,2,2,0,3,33.765808,130.896622
979444,8,-2,-15,1898,1372,2469,95243.796875,2,2,0,3,33.765808,130.896622
979454,-17,15,-14,1876,1358,2483,95243.796875,2,2,0,3,33.765808,130.896622
979464,-38,31,-16,1852,1318,2518,95243.796875,2,2,0,3,33.765808,130.896622
979474,-33,18,-14,1852,1323,2544,95243.796875,2,2,0,3,33.765808,130.896622
979484,-20,41,-20,1851,1306,2536,95247.664062,2,2,0,3,33.765808,130.896622
979494,-2,9,-23,1840,1271,2542,95247.664062,2,2,0,3,33.765808,130.896622
979504,8,-3,-20,1834,1267,2553,95247.664062,2,2,0,3,33.765808,130.896622
979514,-25,22,-13,1830,1249,2563,95247.664062,2,2,0,3,33.765808,130.896622
979524,-28,23,-18,1830,1244,2581,95251.656250,2,2,0,3,33.765808,130.896622
979534,-32,2,-21,1854,1252,2559,95251.656250,2,2,0,3,33.765808,130.896622
979544,-30,2,-20,1859,1263,2653,95251.656250,2,2,0,3,33.765808,130.896622
979554,-8,-14,-22,1871,1282,2551,95251.656250,2,2,0,3,33.765808,130.896622
979564,-25,-5,-9,1886,1240,2531,95255.078125,2,2,0,3,33.765808,130.896622
979574,-13,-2,-10,1869,1247,2511,95255.078125,2,2,0,3,33.765808,130.896622
979584,-14,-1,-15,1844,1198,2518,95255.078125,2,2,0,3,33.765808,130.896622
979594,-20,-5,-27,1833,1209,2514,95255.078125,2,2,0,3,33.765808,130.896622
979604,-13,-15,-10,1818,1231,2471,95259.515625,2,2,0,3,33.765808,130.896622
979614,-62,14,-14,1795,1226,2466,95259.515625,2,2,0,3,33.765808,130.896622
979624,-53,-4,-7,1752,1218,2466,95259.515625,2,2,0,3,33.765808,130.896622
979634,-30,17,-14,1735,1262,2461,95259.515625,2,2,0,3,33.765808,130.896622
979644,-36,5,-16,1711,1262,2499,95263.984375,2,2,0,3,33.765808,130.896622
979654,-22,6,-12,1699,1272,2546,95263.984375,2,2,0,3,33.765808,130.896622
979664,-68,22,-25,1721,1316,2549,95263.984375,2,2,0,3,33.765808,130.896622
979674,-74,23,-26,1725,1328,2477,95263.984375,2,2,0,3,33.765984,130.896698
979684,-33,8,-24,1705,1316,2486,95269.687500,2,2,0,3,33.765984,130.896698
979694,-38,2,-19,1704,1328,2501,95269.687500,2,2,0,3,33.765984,130.896698
979704,1,9,-16,1692,1321,2547,95269.687500,2,2,0,3,33.765984,130.896698
979714,12,33,-20,1687,1334,2586,95269.687500,2,2,0,3,33.765984,130.896698
979724,-23,16,-15,1709,1362,2522,95274.132812,2,2,0,3,33.765984,130.896698
979734,-12,-15,-25,1708,1362,2496,95274.132812,3,2,2,3,33.765984,130.896698
979744,11,-11,-22,1688,1379,2461,95274.132812,4,2,2,3,33.765984,130.896698
979754,13,-4,-27,1703,1391,2469,95274.132812,4,2,2,3,33.765984,130.896698
979764,-39,-10,-15,1696,1405,2487,95278.687500,4,2,2,3,33.765984,130.896698
979774,-58,-33,-28,1683,1431,2457,95278.687500,4,2,2,3,33.765984,130.896698
979784,-55,-58,-19,1665,1404,2449,95278.687500,4,2,2,3,33.765984,130.896698
979794,-31,26,-28,1663,1408,2375,95278.687500,4,2,2,3,33.765984,130.896698
979804,-58,31,-37,1636,1414,2399,95284.898438,4,2,2,3,33.765984,130.896698
979814,-65,6,-21,1605,1424,2402,95284.898438,4,2,2,3,33.765984,130.896698
979824,-74,15,-29,1586,1454,2443,95284.898438,4,2,2,3,33.765984,130.896698
979834,-37,-31,-27,1562,1478,2455,95284.898438,4,2,2,3,33.765984,130.896698
979844,-44,-42,-23,1536,1508,2399,95289.687500,4,2,2,3,33.765984,130.896698
979854,-59,-16,-18,1524,1513,2399,95289.687500,4,2,2,3,33.765984,130.896698
979864,-35,-4,-23,1502,1555,2370,95289.687500,4,2,2,3,33.765984,130.896698
979874,-47,1,-17,1491,1582,2302,95289.687500,4,2,2,3,33.765984,130.896698
979884,-20,12,-29,1462,1595,2299,95295.093750,4,2,2,3,33.765984,130.896698
979894,-30,11,-19,1446,1631,2315,95295.093750,4,2,2,3,33.765984,130.896698
979904,-49,0,-40,1428,1669,2363,95295.093750,4,2,2,3,33.765984,130.896698
979914,-47,-11,-25,1430,1680,2364,95295.093750,4,2,2,3,33.765984,130.896698
979924,-58,-17,-26,1389,1711,2270,95300.046875,4,2,2,3,33.765984,130.896698
979934,-67,-17,-27,1382,1751,2214,95300.046875,4,2,2,3,33.765984,130.896698
979944,-45,-15,-26,1352,1785,2175,95300.046875,4,2,2,3,33.765984,130.896698
979954,-51,1,-23,1344,1825,2175,95300.046875,4,2,2,3,33.765984,130.896698
979964,-34,3,-29,1341,1869,2184,95306.703125,4,2,2,3,33.765984,130.896698
979974,-39,5,-35,1334,1882,2176,95306.703125,4,2,2,3,33.765984,130.896698
979984,-40,1,-36,1326,1924,2126,95306.703125,4,2,2,3,33.765984,130.896698
979994,-40,-28,-33,1331,1952,2126,95306.703125,4,2,2,3,33.765984,130.896698
980004,-88,-12,-33,1308,1971,2075,95311.968750,4,2,2,3,33.765984,130.896698
980014,-37,52,-25,1302,2000,2109,95311.968750,4,2,2,3,33.765984,130.896698
980024,3,27,-27,1282,2050,2089,95311.968750,4,2,2,3,33.765984,130.896698
980034,-70,-14,-22,1276,2110,2078,95311.968750,4,2,2,3,33.765984,130.896698
980044,900,-152,36,1232,2314,1758,95317.953125,4,2,2,3,33.765984,130.896698
980054,-232,-391,-97,1224,2774,1821,95317.953125,4,2,2,3,33.765984,130.896698
980064,-464,890,-84,1122,2907,1124,95317.953125,4,2,2,3,33.765984,130.896698
980074,189,134,40,1184,3135,2133,95317.953125,4,2,2,3,33.765984,130.896698
980084,617,-449,76,1208,3305,1756,95322.570312,4,2,2,3,33.765984,130.896698
980094,140,171,88,1202,3420,2124,95322.570312,4,2,2,3,33.765984,130.896698
980104,-462,-568,-616,1254,3164,1123,95322.570312,4,2,2,3,33.765984,130.896698
980114,-1695,-78,-1374,1386,2138,1986,95322.570312,4,2,2,3,33.765984,130.896698
980124,-2681,339,-1637,1457,767,3313,95346.156250,4,2,2,3,33.765984,130.896698
980134,818,-774,-450,1664,6,4079,95346.156250,4,2,2,3,33.765984,130.896698
980144,858,-328,-207,1664,-387,2032,95346.156250,4,2,2,3,33.765984,130.896698
980154,-916,1578,-191,1405,-416,4251,95346.156250,4,2,2,3,33.765984,130.896698
980164,-1157,-1396,-91,1538,-651,-1665,95364.945312,4,2,2,3,33.765984,130.896698
980174,139,-647,-150,1614,-754,-3480,95364.945312,4,2,2,3,33.765984,130.896698
980184,326,1026,-450,1400,-745,-1472,95364.945312,4,2,2,3,33.765984,130.896698
980194,-470,-1565,-649,1459,-961,-1454,95364.945312,4,2,2,3,33.765984,130.896698
980204,-648,1039,-909,1439,-1747,-2035,95382.406250,4,2,2,3,33.765984,130.896698
980214,-709,29,-541,1449,-2267,-1408,95382.406250,4,2,2,3,33.765984,130.896698
980224,-195,-1403,-270,1488,-2612,-4735,95382.406250,4,2,2,3,33.765984,130.896698
980234,213,793,-334,1500,-2725,-4310,95382.406250,4,2,2,3,33.765984,130.896698
980244,-327,-12,-380,1305,-2772,-3314,95404.171875,4,2,2,3,33.765984,130.896698
980254,-765,798,-504,1195,-2898,-3705,95404.171875,4,2,2,3,33.765984,130.896698
980264,-762,-1173,-454,1255,-3266,-5210,95404.171875,4,2,2,3,33.765984,130.896698
980274,-742,-74,-533,794,-4095,-7562,95404.171875,4,2,2,3,33.765984,130.896698
980284,-103,627,-527,2551,-3618,-8362,95424.507812,4,2,2,3,33.765984,130.896698
